URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://www.ehealth.fgov.be/standards/fhir/glucose-monitoring/ValueSet/be-vs-diabetes-observation-category,1.0.0,active,,BeVSDiabetesObservationCategory,BeVSDiabetesObservationCategory,"Values to be used in the categorisation of Diabetes observations","StructureDefinition/be-observation-diabetes","SCT"
https://www.ehealth.fgov.be/standards/fhir/glucose-monitoring/ValueSet/be-vs-diabetes-observation-code,1.0.0,active,,BeVSDiabetesObservationCode,BeVSDiabetesObservationCode,"Values to be used in the code of Diabetes observations","StructureDefinition/be-observation-diabetes","SCT"
https://www.ehealth.fgov.be/standards/fhir/glucose-monitoring/ValueSet/be-vs-diabetes-observation-status,1.0.0,active,,BeVSDiabetesObservationStatus,BeVSDiabetesObservationStatus,"Values to be used in the status of Diabetes observations","StructureDefinition/be-observation-diabetes","hl7.fhir.r4.core"
https://www.ehealth.fgov.be/standards/fhir/glucose-monitoring/ValueSet/be-vs-diabetes-report-category,1.0.0,active,,BeVSDiabetesReportCategory,BeVSDiabetesReportCategory,"Values to be used in the categorisation of Diabetes reports","StructureDefinition/be-diagnostic-report-diabetes","SCT"
https://www.ehealth.fgov.be/standards/fhir/glucose-monitoring/ValueSet/be-vs-diabetes-report-code,1.0.0,active,,BeVSDiabetesReportCode,BeVSDiabetesReportCode,"Values to be used in the code of Diabetes reports","StructureDefinition/be-diagnostic-report-diabetes","SCT"
https://www.ehealth.fgov.be/standards/fhir/glucose-monitoring/ValueSet/be-vs-diabetes-report-status,1.0.0,active,,BeVSDiabetesReportStatus,BeVSDiabetesReportStatus,"Values to be used in the status of Diabetes reports","StructureDefinition/be-diagnostic-report-diabetes","hl7.fhir.r4.core"
